wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,dis,direction
156,348,444,252,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
156,340,444,260,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
156,332,444,268,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
156,324,444,276,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
156,316,444,284,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
156,308,444,292,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
156,300,444,300,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
156,292,444,308,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
156,284,444,316,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
156,276,444,324,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
156,268,444,332,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
156,260,444,340,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
156,252,444,348,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
156,244,444,356,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
156,236,444,364,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
156,228,444,372,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
156,220,444,380,0,0,1,0,0.0,0.0,0.0,1.0,324.02469041725817,2
164,228,436,372,1,0,0,0,1.0,0.0,0.0,0.0,316.0253154416589,2
164,236,436,364,1,0,0,0,0.0,1.0,0.0,0.0,308.0259729308553,2
164,244,436,356,1,0,0,0,0.0,1.0,0.0,0.0,300.0266654815868,2
164,252,436,348,1,0,0,0,0.0,1.0,0.0,0.0,292.0273959751037,2
164,260,436,340,1,0,0,0,0.0,1.0,0.0,0.0,284.0281676172277,2
164,268,436,332,1,0,0,0,0.0,1.0,0.0,0.0,276.02898398537786,2
164,276,436,324,1,0,0,0,0.0,1.0,0.0,0.0,268.02984908401527,2
164,284,436,316,1,0,0,0,0.0,1.0,0.0,0.0,260.0307674103201,2
164,292,436,308,1,0,0,0,0.0,1.0,0.0,0.0,252.03174403237384,2
164,300,436,300,1,0,0,0,0.0,1.0,0.0,0.0,244.0327846827143,2
164,308,436,292,1,0,0,0,0.0,1.0,0.0,0.0,236.03389587091087,2
164,316,436,284,1,0,0,0,0.0,1.0,0.0,0.0,228.0350850198276,2
164,324,436,276,1,0,0,0,0.0,1.0,0.0,0.0,220.03636063160107,2
164,332,436,268,1,0,0,0,0.0,1.0,0.0,0.0,212.03773249117714,2
164,340,436,260,1,0,0,0,0.0,1.0,0.0,0.0,204.0392119177096,2
164,348,436,252,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
164,356,436,244,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
164,364,436,236,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
164,372,436,228,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
164,380,436,220,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
164,388,436,212,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
164,396,436,204,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
164,404,436,196,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
164,412,436,188,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
164,420,436,180,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
164,428,436,172,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
164,436,436,164,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
164,444,436,156,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
164,452,436,148,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
164,460,436,140,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
164,468,436,132,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
164,476,436,124,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
164,484,436,116,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
164,492,436,108,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
164,500,436,100,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
164,508,436,92,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
164,516,436,84,0,0,1,0,0.0,1.0,0.0,0.0,127.12198865656563,2
172,524,428,76,0,0,1,0,,,,,116.61903789690601,2
180,532,420,68,0,0,1,0,,,,,106.28264204469139,2
188,540,412,60,0,0,1,0,,,,,96.16652224137046,2
196,548,404,52,0,0,1,0,,,,,86.34813257969161,2
204,556,396,44,0,0,1,0,,,,,76.94153624668537,2
212,564,388,36,0,0,1,0,,,,,68.11754546370561,2
220,572,380,28,0,0,1,0,,,,,60.13318551349163,2
228,572,372,28,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
236,572,364,28,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
244,572,356,28,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
252,572,348,28,1,0,0,0,1.0,0.0,0.0,0.0,385.0402576354841,0
244,564,356,36,1,0,0,0,0.0,0.0,0.0,1.0,373.9090798576574,0
236,556,364,44,1,0,0,0,0.0,0.0,0.0,1.0,362.7891949879434,0
228,548,372,52,1,0,0,0,0.0,0.0,0.0,1.0,351.68167424533226,0
220,540,380,60,1,0,0,0,0.0,0.0,0.0,1.0,340.58772731852804,0
212,532,388,68,1,0,0,0,0.0,0.0,0.0,1.0,329.50872522590356,0
204,524,396,76,1,0,0,0,0.0,0.0,0.0,1.0,318.44622779992227,0
196,516,404,84,1,0,0,0,0.0,0.0,0.0,1.0,307.4020169094536,0
188,508,412,92,1,0,0,0,0.0,0.0,0.0,1.0,296.37813684548325,0
180,500,420,100,1,0,0,0,0.0,0.0,0.0,1.0,285.3769437077915,0
172,492,428,108,1,0,0,0,0.0,0.0,0.0,1.0,274.40116617827994,0
164,484,436,116,1,0,0,0,0.0,0.0,0.0,1.0,263.4539808012018,0
156,476,444,124,1,0,0,0,0.0,0.0,1.0,0.0,252.53910588263355,0
148,468,452,132,1,0,0,0,0.0,0.0,1.0,0.0,241.66091947189145,0
140,460,460,140,1,0,0,0,0.0,0.0,1.0,0.0,230.82460874005614,0
132,452,468,148,1,0,0,0,0.0,0.0,1.0,0.0,220.03636063160107,0
124,444,476,156,1,0,0,0,0.0,0.0,1.0,0.0,209.30360723121808,0
116,436,484,164,1,0,0,0,0.0,0.0,1.0,0.0,198.63534428696218,0
108,428,492,172,1,0,0,0,0.0,0.0,1.0,0.0,188.04254837669055,0
100,420,500,180,1,0,0,0,0.0,0.0,1.0,0.0,177.53872816937718,0
92,412,508,188,1,0,0,0,0.0,0.0,1.0,0.0,167.14065932620943,0
84,404,516,196,1,0,0,0,0.0,0.0,1.0,0.0,156.86937240902063,0
76,396,524,204,1,0,0,0,0.0,0.0,1.0,0.0,146.75149062275312,0
68,388,532,212,1,0,0,0,0.0,0.0,1.0,0.0,136.82105101189657,0
60,380,540,220,1,0,0,0,0.0,0.0,1.0,0.0,127.12198865656563,0
52,372,548,228,1,0,0,0,0.0,0.0,1.0,0.0,117.71151175649729,0
44,364,556,236,1,0,0,0,0.0,0.0,1.0,0.0,108.664621657649,0
36,356,564,244,1,0,0,0,0.0,0.0,1.0,0.0,100.07996802557443,2
36,348,564,252,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
36,340,564,260,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
36,332,564,268,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
36,324,564,276,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
36,316,564,284,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
36,308,564,292,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
36,300,564,300,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
36,292,564,308,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
36,284,564,316,0,0,1,0,0.0,0.0,0.0,1.0,314.1973901864877,2
44,292,556,308,0,0,1,0,1.0,0.0,0.0,0.0,303.2094985319556,2
52,300,548,300,0,0,1,0,1.0,0.0,0.0,0.0,292.24647132172527,2
60,308,540,292,0,0,1,0,1.0,0.0,0.0,0.0,281.31121556027585,2
68,316,532,284,0,0,1,0,1.0,0.0,0.0,0.0,270.4071004984891,2
76,324,524,276,0,0,1,0,1.0,0.0,0.0,0.0,259.53805116013336,2
84,332,516,268,0,0,1,0,1.0,0.0,0.0,0.0,248.70866490735702,2
92,340,508,260,0,0,1,0,1.0,0.0,0.0,0.0,237.92435772740882,2
100,348,500,252,0,0,1,0,1.0,0.0,0.0,0.0,227.19154913860683,2
108,356,492,244,0,0,1,0,1.0,0.0,0.0,0.0,216.51789764358972,2
116,364,484,236,0,0,1,0,1.0,0.0,0.0,0.0,205.91260281974002,2
124,372,476,228,0,0,1,0,1.0,0.0,0.0,0.0,195.386795869117,2
132,380,468,220,0,0,1,0,1.0,0.0,0.0,0.0,184.95404834715026,2
140,388,460,212,0,0,1,0,1.0,0.0,0.0,0.0,174.63103962354458,2
148,396,452,204,0,0,1,0,1.0,0.0,0.0,0.0,164.43843832875572,2
156,404,444,196,0,0,1,0,1.0,0.0,0.0,0.0,154.40207252495026,2
164,412,436,188,0,0,1,0,1.0,0.0,0.0,0.0,144.55448799674122,2
172,420,428,180,0,0,1,0,1.0,0.0,0.0,0.0,134.937022347464,2
180,428,420,172,0,0,1,0,1.0,0.0,0.0,0.0,125.60254774486066,2
188,436,412,164,0,0,1,0,1.0,0.0,0.0,0.0,116.61903789690601,2
196,444,404,156,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
204,452,396,148,1,0,0,0,1.0,0.0,0.0,0.0,100.07996802557443,2
204,460,396,140,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
204,468,396,132,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
204,476,396,124,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
204,484,396,116,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
204,492,396,108,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
204,500,396,100,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
204,508,396,92,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
204,516,396,84,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
204,524,396,76,1,0,0,0,0.0,1.0,0.0,0.0,414.34285320251394,0
196,516,404,84,1,0,0,0,0.0,0.0,1.0,0.0,404.81106704239204,0
188,508,412,92,1,0,0,0,0.0,0.0,1.0,0.0,395.3732413808502,0
180,500,420,100,1,0,0,0,0.0,0.0,1.0,0.0,386.0362677262332,0
172,492,428,108,1,0,0,0,0.0,0.0,1.0,0.0,376.807643234582,0
164,484,436,116,1,0,0,0,0.0,0.0,1.0,0.0,367.6955262170047,0
156,476,444,124,1,0,0,0,0.0,0.0,1.0,0.0,358.70879554312575,0
148,468,452,132,1,0,0,0,0.0,0.0,1.0,0.0,349.85711369071805,0
140,460,460,140,1,0,0,0,0.0,0.0,1.0,0.0,341.15099296352633,0
132,452,468,148,1,0,0,0,0.0,0.0,1.0,0.0,332.6018640957985,0
124,444,476,156,1,0,0,0,0.0,0.0,1.0,0.0,324.2221460665511,0
116,436,484,164,1,0,0,0,0.0,0.0,1.0,0.0,316.0253154416589,2
116,428,484,172,1,0,0,0,0.0,0.0,0.0,1.0,308.0259729308553,2
116,420,484,180,1,0,0,0,0.0,0.0,0.0,1.0,300.0266654815868,2
116,412,484,188,1,0,0,0,0.0,0.0,0.0,1.0,292.0273959751037,2
116,404,484,196,1,0,0,0,0.0,0.0,0.0,1.0,284.0281676172277,2
116,396,484,204,1,0,0,0,0.0,0.0,0.0,1.0,276.02898398537786,2
116,388,484,212,1,0,0,0,0.0,0.0,0.0,1.0,268.02984908401527,2
116,380,484,220,1,0,0,0,0.0,0.0,0.0,1.0,260.0307674103201,2
116,372,484,228,1,0,0,0,0.0,0.0,0.0,1.0,252.03174403237384,2
116,364,484,236,1,0,0,0,0.0,0.0,0.0,1.0,244.0327846827143,2
116,356,484,244,1,0,0,0,0.0,0.0,0.0,1.0,236.03389587091087,2
116,348,484,252,1,0,0,0,0.0,0.0,0.0,1.0,228.0350850198276,2
116,340,484,260,1,0,0,0,0.0,0.0,0.0,1.0,220.03636063160107,2
116,332,484,268,1,0,0,0,0.0,0.0,0.0,1.0,212.03773249117714,2
116,324,484,276,1,0,0,0,0.0,0.0,0.0,1.0,204.0392119177096,2
116,316,484,284,1,0,0,0,0.0,0.0,0.0,1.0,196.04081207748553,2
116,308,484,292,1,0,0,0,0.0,0.0,0.0,1.0,188.04254837669055,2
116,300,484,300,1,0,0,0,0.0,0.0,0.0,1.0,180.0444389588304,2
116,292,484,308,1,0,0,0,0.0,0.0,0.0,1.0,172.04650534085255,2
116,284,484,316,1,0,0,0,0.0,0.0,0.0,1.0,164.04877323527901,2
116,276,484,324,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
116,268,484,332,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
116,260,484,340,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
116,252,484,348,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
116,244,484,356,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
116,236,484,364,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
116,228,484,372,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
116,220,484,380,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
116,212,484,388,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
116,204,484,396,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
116,196,484,404,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
116,188,484,412,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
116,180,484,420,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
116,172,484,428,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
116,164,484,436,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
116,156,484,444,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
116,148,484,452,0,0,1,0,0.0,0.0,0.0,1.0,468.0170937049201,2
124,156,476,444,0,0,1,0,1.0,0.0,0.0,0.0,456.80630468503824,2
132,164,468,436,0,0,1,0,1.0,0.0,0.0,0.0,445.6007181322759,2
140,172,460,428,0,0,1,0,1.0,0.0,0.0,0.0,434.4007366476259,2
148,180,452,420,0,0,1,0,1.0,0.0,0.0,0.0,423.2068052382901,2
156,188,444,412,0,0,1,0,1.0,0.0,0.0,0.0,412.0194170181789,2
164,196,436,404,0,0,1,0,1.0,0.0,0.0,0.0,400.8391198473522,2
172,204,428,396,0,0,1,0,1.0,0.0,0.0,0.0,389.6665240946417,2
180,212,420,388,0,0,1,0,1.0,0.0,0.0,0.0,378.50231174987556,2
188,220,412,380,0,0,1,0,1.0,0.0,0.0,0.0,367.3472471654034,2
196,228,404,372,0,0,1,0,1.0,0.0,0.0,0.0,356.20218977429096,2
204,236,396,364,0,0,1,0,1.0,0.0,0.0,0.0,345.0681092190352,2
212,244,388,356,0,0,1,0,1.0,0.0,0.0,0.0,333.94610343586885,2
220,252,380,348,0,0,1,0,1.0,0.0,0.0,0.0,322.8374203836972,2
228,260,372,340,0,0,1,0,1.0,0.0,0.0,0.0,311.7434842943794,2
236,268,364,332,0,0,1,0,1.0,0.0,0.0,0.0,300.66592756745814,2
244,276,356,324,0,0,1,0,1.0,0.0,0.0,0.0,289.60662975836726,2
252,284,348,316,0,0,1,0,1.0,0.0,0.0,0.0,278.5677655436824,2
260,292,340,308,0,0,1,0,1.0,0.0,0.0,0.0,267.5518641310503,2
268,300,332,300,0,0,1,0,1.0,0.0,0.0,0.0,256.5618833731932,2
276,308,324,292,0,0,1,0,1.0,0.0,0.0,0.0,245.60130292814003,2
284,316,316,284,0,0,1,0,1.0,0.0,0.0,0.0,234.67424230196207,2
292,324,308,276,0,0,1,0,1.0,0.0,0.0,0.0,223.78561169118984,2
300,332,300,268,0,0,1,0,1.0,0.0,0.0,0.0,212.94130646729863,2
308,340,292,260,0,0,1,0,1.0,0.0,0.0,0.0,202.14846029589245,2
316,348,284,252,0,0,1,0,1.0,0.0,0.0,0.0,191.41577782408638,2
324,356,276,244,0,0,1,0,1.0,0.0,0.0,0.0,180.75397644312005,2
332,364,268,236,0,0,1,0,1.0,0.0,0.0,0.0,170.1763790894612,2
340,372,260,228,0,0,1,0,1.0,0.0,0.0,0.0,159.69971822141704,2
348,380,252,220,0,0,1,0,1.0,0.0,0.0,0.0,149.34523762075577,2
356,388,244,212,0,0,1,0,1.0,0.0,0.0,0.0,139.1402170474087,2
364,396,236,204,0,0,1,0,1.0,0.0,0.0,0.0,129.1200991325518,2
372,404,228,196,0,0,1,0,1.0,0.0,0.0,0.0,119.33147112141039,2
380,412,220,188,0,0,1,0,1.0,0.0,0.0,0.0,109.83624174196785,2
388,420,212,180,0,0,1,0,1.0,0.0,0.0,0.0,100.71742649611338,2
396,428,204,172,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
404,436,196,164,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
412,436,188,164,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
420,436,180,164,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
428,436,172,164,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
436,436,164,164,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
444,436,156,164,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
452,436,148,164,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
460,436,140,164,1,0,0,0,1.0,0.0,0.0,0.0,254.80973293812778,0
452,428,148,172,1,0,0,0,0.0,0.0,0.0,1.0,243.50770008359078,0
444,420,156,180,1,0,0,0,0.0,0.0,0.0,1.0,232.20680437919987,0
436,412,164,188,1,0,0,0,0.0,0.0,0.0,1.0,220.90722034374522,0
428,404,172,196,1,0,0,0,0.0,0.0,0.0,1.0,209.60916010518244,0
420,396,180,204,1,0,0,0,0.0,0.0,0.0,1.0,198.31288409984865,0
412,388,188,212,1,0,0,0,0.0,0.0,0.0,1.0,187.01871564097536,0
404,380,196,220,1,0,0,0,0.0,0.0,0.0,1.0,175.72706109191037,0
396,372,204,228,1,0,0,0,0.0,0.0,0.0,1.0,164.43843832875572,0
388,364,212,236,1,0,0,0,0.0,0.0,0.0,1.0,153.15351775261317,0
380,356,220,244,1,0,0,0,0.0,0.0,0.0,1.0,141.8731828077456,0
372,348,228,252,1,0,0,0,0.0,0.0,0.0,1.0,130.59862173851607,0
364,340,236,260,1,0,0,0,0.0,0.0,0.0,1.0,119.33147112141039,0
356,332,244,268,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,0
348,324,252,276,1,0,0,0,0.0,0.0,0.0,1.0,96.82974749528164,0
340,316,260,284,1,0,0,0,0.0,0.0,0.0,1.0,85.60373823613078,0
332,308,268,292,1,0,0,0,0.0,0.0,0.0,1.0,74.4043009509531,0
324,300,276,300,1,0,0,0,0.0,0.0,0.0,1.0,63.245553203367585,0
316,292,284,308,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,0
308,284,292,316,1,0,0,0,0.0,0.0,0.0,1.0,41.182520563948,0
300,276,300,324,1,0,0,0,0.0,0.0,0.0,1.0,276.72368890284764,0
292,268,308,332,1,0,0,0,0.0,0.0,0.0,1.0,268.26852219371546,0
284,260,316,340,1,0,0,0,0.0,0.0,0.0,1.0,260.0307674103201,3
276,260,324,340,1,0,0,0,0.0,0.0,1.0,0.0,252.03174403237384,3
268,260,332,340,1,0,0,0,0.0,0.0,1.0,0.0,244.0327846827143,3
260,260,340,340,1,0,0,0,0.0,0.0,1.0,0.0,236.03389587091087,3
252,260,348,340,1,0,0,0,0.0,0.0,1.0,0.0,228.0350850198276,3
244,260,356,340,1,0,0,0,0.0,0.0,1.0,0.0,220.03636063160107,3
236,260,364,340,1,0,0,0,0.0,0.0,1.0,0.0,212.03773249117714,3
228,260,372,340,1,0,0,0,0.0,0.0,1.0,0.0,204.0392119177096,3
220,260,380,340,1,0,0,0,0.0,0.0,1.0,0.0,196.04081207748553,3
212,260,388,340,1,0,0,0,0.0,0.0,1.0,0.0,188.04254837669055,3
204,260,396,340,1,0,0,0,0.0,0.0,1.0,0.0,180.0444389588304,3
196,260,404,340,1,0,0,0,0.0,0.0,1.0,0.0,172.04650534085255,3
188,260,412,340,1,0,0,0,0.0,0.0,1.0,0.0,164.04877323527901,3
180,260,420,340,1,0,0,0,0.0,0.0,1.0,0.0,156.05127362504928,3
172,260,428,340,1,0,0,0,0.0,0.0,1.0,0.0,148.05404418657398,3
164,260,436,340,1,0,0,0,0.0,0.0,1.0,0.0,140.05713120009278,3
156,260,444,340,1,0,0,0,0.0,0.0,1.0,0.0,132.06059215375342,3
148,260,452,340,1,0,0,0,0.0,0.0,1.0,0.0,124.06449935416659,3
140,260,460,340,1,0,0,0,0.0,0.0,1.0,0.0,116.06894502837527,3
132,260,468,340,1,0,0,0,0.0,0.0,1.0,0.0,108.07404868885037,3
124,260,476,340,1,0,0,0,0.0,0.0,1.0,0.0,100.07996802557443,3
116,260,484,340,1,0,0,0,0.0,0.0,1.0,0.0,92.0869154657707,3
108,260,492,340,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,3
100,260,500,340,1,0,0,0,0.0,0.0,1.0,0.0,76.10519036176179,3
92,260,508,340,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
84,260,516,340,1,0,0,0,0.0,0.0,1.0,0.0,60.13318551349163,3
76,260,524,340,1,0,0,0,0.0,0.0,1.0,0.0,52.15361924162119,3
68,260,532,340,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
60,260,540,340,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
52,260,548,340,0,0,1,0,0.0,0.0,1.0,0.0,330.47844105175756,2
60,252,540,348,0,0,1,0,0.0,0.0,0.0,1.0,319.24911902775864,2
68,244,532,356,0,0,1,0,0.0,0.0,0.0,1.0,308.0259729308553,2
76,236,524,364,0,0,1,0,0.0,0.0,0.0,1.0,296.8097033454264,2
84,228,516,372,0,0,1,0,0.0,0.0,0.0,1.0,285.60112044598145,2
92,220,508,380,0,0,1,0,0.0,0.0,0.0,1.0,274.40116617827994,2
100,212,500,388,0,0,1,0,0.0,0.0,0.0,1.0,263.21094202179364,2
108,204,492,396,0,0,1,0,0.0,0.0,0.0,1.0,252.03174403237384,2
116,196,484,404,0,0,1,0,0.0,0.0,0.0,1.0,240.86510747719356,2
124,188,476,412,0,0,1,0,0.0,0.0,0.0,1.0,229.71286424577968,2
132,180,468,420,0,0,1,0,0.0,0.0,0.0,1.0,218.577217477028,2
140,172,460,428,0,0,1,0,0.0,0.0,0.0,1.0,207.46083967823904,2
148,164,452,436,0,0,1,0,0.0,0.0,0.0,1.0,196.36700333813724,2
156,156,444,444,0,0,1,0,0.0,0.0,0.0,1.0,185.29975715040752,2
164,148,436,452,0,0,1,0,0.0,0.0,0.0,1.0,174.26416728633572,2
172,140,428,460,0,0,1,0,0.0,0.0,0.0,1.0,163.2666530556684,2
180,132,420,468,0,0,1,0,0.0,0.0,0.0,1.0,152.31546211727817,2
188,124,412,476,0,0,1,0,0.0,0.0,0.0,1.0,141.4213562373095,2
196,116,404,484,0,0,1,0,0.0,0.0,0.0,1.0,130.59862173851607,2
204,108,396,492,0,0,1,0,0.0,0.0,0.0,1.0,119.86659251017358,2
212,100,388,500,0,0,1,0,0.0,0.0,0.0,1.0,109.2520022699813,2
220,92,380,508,0,0,1,0,0.0,0.0,0.0,1.0,98.79271228182775,2
228,84,372,516,0,0,1,0,0.0,0.0,0.0,1.0,88.54377448471462,2
236,76,364,524,0,0,1,0,0.0,0.0,0.0,1.0,78.587530817554,2
244,68,356,532,0,0,1,0,0.0,0.0,0.0,1.0,69.05070600652827,2
252,60,348,540,0,0,1,0,0.0,0.0,0.0,1.0,60.13318551349163,2
260,60,340,540,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
268,60,332,540,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
276,60,324,540,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
284,60,316,540,0,0,1,0,1.0,0.0,0.0,0.0,198.9572818471342,2
292,68,308,532,0,0,1,0,1.0,0.0,0.0,0.0,188.04254837669055,2
300,76,300,524,0,0,1,0,1.0,0.0,0.0,0.0,177.17787672280082,2
308,84,292,516,0,0,1,0,1.0,0.0,0.0,0.0,166.37307474468338,2
316,92,284,508,0,0,1,0,1.0,0.0,0.0,0.0,155.64061166674975,2
324,100,276,500,0,0,1,0,1.0,0.0,0.0,0.0,144.99655168313487,2
332,108,268,492,0,0,1,0,1.0,0.0,0.0,0.0,134.46189051177288,2
340,116,260,484,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
348,124,252,476,0,0,1,0,1.0,0.0,0.0,0.0,113.84199576606166,2
356,132,244,468,0,0,1,0,1.0,0.0,0.0,0.0,103.84603988597736,2
364,140,236,460,0,0,1,0,1.0,0.0,0.0,0.0,94.14881836751856,2
372,148,228,452,0,0,1,0,1.0,0.0,0.0,0.0,84.8528137423857,2
380,156,220,444,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
388,164,212,436,1,0,0,0,1.0,0.0,0.0,0.0,68.11754546370561,2
388,172,212,428,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
388,180,212,420,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
388,188,212,412,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
388,196,212,404,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
388,204,212,396,1,0,0,0,0.0,1.0,0.0,0.0,259.53805116013336,0
380,196,220,404,1,0,0,0,0.0,0.0,1.0,0.0,248.96586111352696,0
372,188,228,412,1,0,0,0,0.0,0.0,1.0,0.0,238.46173697262208,0
364,180,236,420,1,0,0,0,0.0,0.0,1.0,0.0,228.0350850198276,0
356,172,244,428,1,0,0,0,0.0,0.0,1.0,0.0,217.69703718700444,0
348,164,252,436,1,0,0,0,0.0,0.0,1.0,0.0,207.46083967823904,0
340,156,260,444,1,0,0,0,0.0,0.0,1.0,0.0,197.34234213670416,0
332,148,268,452,1,0,0,0,0.0,0.0,1.0,0.0,187.3606148580859,0
324,140,276,460,1,0,0,0,0.0,0.0,1.0,0.0,177.53872816937718,0
316,132,284,468,1,0,0,0,0.0,0.0,1.0,0.0,167.90473489452285,0
308,124,292,476,1,0,0,0,0.0,0.0,1.0,0.0,158.4929020492716,0
300,116,300,484,1,0,0,0,0.0,0.0,1.0,0.0,149.34523762075577,0
292,108,308,492,1,0,0,0,0.0,0.0,1.0,0.0,140.51334456200237,0
284,100,316,500,1,0,0,0,0.0,0.0,1.0,0.0,132.06059215375342,3
276,100,324,500,1,0,0,0,0.0,0.0,1.0,0.0,124.06449935416659,3
268,100,332,500,1,0,0,0,0.0,0.0,1.0,0.0,116.06894502837527,3
